step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,alertID
104,CHECK,465.04,44,44774.94,44309.91,88,142932.43,143397.48,0,-1
105,CHECK,501.58,54,3975.4,3473.81,55,61633.17,62134.76,0,-1
105,CREDIT,247.72,48,0.0,0.0,99,199554.65,199802.37,0,-1
105,DEPOSIT,155.13,57,4.5,0.0,66,77967.68,78122.82,0,-1
105,DEPOSIT,156.75,47,0.0,0.0,77,118332.04,118488.79,0,-1
105,CREDIT,315.13,68,43331.01,43015.88,57,0.0,315.13,0,-1
105,DEPOSIT,315.13,68,43015.88,42700.75,24,0.0,315.13,0,-1
105,CHECK,315.13,68,42700.75,42385.62,70,196.5,511.63,0,-1
105,CREDIT,315.13,68,42385.62,42070.49,60,53030.44,53345.57,0,-1
105,DEPOSIT,315.13,68,42070.49,41755.36,93,36870.5,37185.63,0,-1
105,DEPOSIT,315.13,68,41755.36,41440.23,82,34947.54,35262.67,0,-1
105,CHECK,315.13,68,41440.23,41125.1,84,600.85,915.98,0,-1
105,DEPOSIT,315.13,68,41125.1,40809.97,41,0.0,315.13,0,-1
105,DEPOSIT,315.13,68,40809.97,40494.84,43,6496.69,6811.82,0,-1
105,CREDIT,315.13,68,40494.84,40179.71,87,13276.89,13592.02,0,-1
105,CHECK,49592.56,24,315.13,0.0,65,0.0,49592.56,0,-1
105,DEPOSIT,144.8,51,16669.0,16524.2,89,106294.27,106439.07,0,-1
105,DEPOSIT,332.04,93,37185.63,36853.58,34,187.67,519.72,0,-1
105,DEPOSIT,322.55,98,214597.54,214274.98,22,6711.32,7033.88,0,-1
105,DEPOSIT,574.09,45,1618.47,1044.38,78,37602.65,38176.74,0,-1
105,CREDIT,309.48,59,0.0,0.0,89,106439.07,106748.56,0,-1
105,DEPOSIT,248.77,43,6811.82,6563.04,33,4301.14,4549.91,0,-1
105,CHECK,373.51,42,0.0,0.0,77,118488.79,118862.32,0,-1
105,CHECK,465.04,44,44309.91,43844.86,88,143397.48,143862.51,0,-1
105,DEPOSIT,110.91,56,48175.5,48064.58,22,7033.88,7144.79,0,-1
105,DEPOSIT,216.08,52,84415.6,84199.51,77,118862.32,119078.4,0,-1
105,DEPOSIT,264.01,53,83659.9,83395.89,22,7144.79,7408.8,0,-1
105,DEPOSIT,38.16,10,16391.37,16353.21,78,38176.74,38214.9,0,-1
105,CREDIT,38.16,10,16353.21,16315.04,91,58983.73,59021.89,0,-1
105,DEPOSIT,38.16,10,16315.04,16276.88,70,511.63,549.79,0,-1
105,CHECK,38.16,10,16276.88,16238.72,93,36853.58,36891.75,0,-1
105,DEPOSIT,38.16,10,16238.72,16200.56,41,315.13,353.29,0,-1
105,DEPOSIT,32.58,7,123.28,90.7,22,7408.8,7441.38,0,-1
105,DEPOSIT,32.58,7,90.7,58.12,66,78122.82,78155.4,0,-1
105,DEPOSIT,32.58,7,58.12,25.54,79,17320.53,17353.11,0,-1
105,CHECK,32.58,7,25.54,0.0,59,0.0,32.58,0,-1
105,DEPOSIT,341.3,58,10301.69,9960.38,2,30151.57,30492.87,0,-1
105,DEPOSIT,258.07,69,6564.64,6306.57,99,199802.37,200060.43,0,-1
105,CHECK,258.07,69,6306.57,6048.5,69,6048.5,6306.57,0,-1
105,DEPOSIT,258.07,69,6306.57,6048.5,48,0.0,258.07,0,-1
105,CHECK,258.07,69,6048.5,5790.43,16,2612.03,2870.1,0,-1
105,CHECK,258.07,69,5790.43,5532.36,94,92146.77,92404.84,0,-1
105,DEPOSIT,258.07,69,5532.36,5274.29,95,56533.97,56792.04,0,-1
105,DEPOSIT,258.07,69,5274.29,5016.22,85,78665.64,78923.71,0,-1
105,DEPOSIT,258.07,69,5016.22,4758.15,53,83395.89,83653.96,0,-1
105,CHECK,258.07,69,4758.15,4500.08,42,0.0,258.07,0,-1
105,CREDIT,119.11,46,35.43,0.0,11,25550.11,25669.22,0,-1
105,CREDIT,30.09,11,25669.22,25639.13,46,0.0,30.09,0,-1
105,CREDIT,30.09,11,25639.13,25609.03,26,47828.92,47859.01,0,-1
105,DEPOSIT,30.09,11,25609.03,25578.94,74,65921.53,65951.63,0,-1
105,CHECK,30.09,11,25578.94,25548.84,86,84589.67,84619.77,0,-1
105,CREDIT,30.09,11,25548.84,25518.75,98,214274.98,214305.07,0,-1
105,CHECK,393.51,49,51136.28,50742.77,1,39173.13,39566.64,0,-1
105,DEPOSIT,599.25,94,92404.84,91805.59,99,200060.43,200659.68,0,-1
105,CREDIT,157.97,91,59021.89,58863.92,99,200659.68,200817.65,0,-1
105,DEPOSIT,149.36,41,353.29,203.93,99,200817.65,200967.01,0,-1
105,CHECK,541.05,84,915.98,374.92,99,200967.01,201508.07,0,-1
105,CREDIT,82249.83,25,0.0,0.0,93,36891.75,119141.58,0,-1
105,CHECK,100.11,40,36461.67,36361.56,82,35262.67,35362.78,0,-1
105,DEPOSIT,586.57,55,62134.76,61548.19,0,56498.51,57085.08,0,-1
105,DEPOSIT,180.32,50,3424.21,3243.89,23,180.32,360.64,0,-1
105,CREDIT,278.26,83,98788.59,98510.33,88,143862.51,144140.78,0,-1
106,CREDIT,297.29,99,201508.07,201210.79,88,144140.78,144438.06,0,-1
106,CREDIT,156.75,47,0.0,0.0,77,119078.4,119235.15,0,-1
106,DEPOSIT,216.08,52,84199.51,83983.42,77,119235.15,119451.25,0,-1
106,DEPOSIT,144.8,51,16524.2,16379.4,89,106748.56,106893.36,0,-1
106,CHECK,309.48,59,32.58,0.0,89,106893.36,107202.85,0,-1
106,DEPOSIT,118.66,71,28877.87,28759.2,99,201210.79,201329.46,0,-1
106,CREDIT,118.66,71,28759.2,28640.53,56,48064.58,48183.25,0,-1
106,DEPOSIT,118.66,71,28640.53,28521.86,24,0.0,118.66,0,-1
106,DEPOSIT,118.66,71,28521.86,28403.19,81,141651.42,141770.09,0,-1
106,CHECK,118.66,71,28403.19,28284.52,62,80582.02,80700.69,0,-1
106,DEPOSIT,118.66,71,28284.52,28165.85,75,10315.3,10433.97,0,-1
106,CHECK,118.66,71,28165.85,28047.18,97,76060.12,76178.79,0,-1
106,DEPOSIT,118.66,71,28047.18,27928.51,98,214305.07,214423.75,0,-1
106,CREDIT,118.66,71,27928.51,27809.84,65,49592.56,49711.23,0,-1
106,CHECK,155.13,57,315.13,160.0,66,78155.4,78310.53,0,-1
106,CHECK,100.11,40,36361.56,36261.45,82,35362.78,35462.89,0,-1
106,DEPOSIT,77517.99,33,4549.91,0.0,97,76178.79,153696.79,0,-1
106,CHECK,574.09,45,1044.38,470.29,78,38214.9,38788.99,0,-1
106,DEPOSIT,180.32,50,3243.89,3063.57,23,360.64,540.96,0,-1
106,DEPOSIT,341.3,58,9960.38,9619.07,2,30492.87,30834.18,0,-1
106,DEPOSIT,110.91,56,48183.25,48072.34,22,7441.38,7552.29,0,-1
106,CREDIT,373.51,42,258.07,0.0,77,119451.25,119824.76,0,-1
106,CHECK,465.04,44,43844.86,43379.82,88,144438.06,144903.1,0,-1
106,DEPOSIT,119.11,46,30.09,0.0,11,25518.75,25637.86,0,-1
106,CREDIT,393.51,49,50742.77,50349.26,1,39566.64,39960.15,0,-1
106,DEPOSIT,181.16,86,84619.77,84438.6,99,201329.46,201510.62,0,-1
106,DEPOSIT,248.77,43,6563.04,6314.26,33,0.0,248.77,0,-1
106,CREDIT,264.01,53,83653.96,83389.95,22,7552.29,7816.3,0,-1
106,DEPOSIT,192.3,81,141770.09,141577.78,89,107202.85,107395.16,0,-1
106,DEPOSIT,149.36,41,203.93,54.57,99,201510.62,201659.98,0,-1
106,CREDIT,247.72,48,258.07,10.35,99,201659.98,201907.7,0,-1
106,DEPOSIT,586.57,55,61548.19,60961.62,0,57085.08,57671.65,0,-1
106,CHECK,501.58,54,3473.81,2972.22,55,60961.62,61463.21,0,-1
106,CREDIT,118.94,70,549.79,430.85,88,144903.1,145022.04,0,-1
106,CHECK,118.94,70,430.85,311.91,69,4500.08,4619.02,0,-1
106,CHECK,118.94,70,311.91,192.97,16,2870.1,2989.04,0,-1
106,DEPOSIT,118.94,70,192.97,74.03,39,0.0,118.94,0,-1
106,DEPOSIT,118.94,70,74.03,0.0,80,42341.27,42460.21,0,-1
106,WIRE,118.94,70,0.0,0.0,93,119141.58,119260.52,0,-1
106,DEPOSIT,118.94,70,0.0,0.0,95,56792.04,56910.98,0,-1
106,CHECK,118.94,70,0.0,0.0,42,0.0,118.94,0,-1
106,CHECK,118.94,70,0.0,0.0,97,153696.79,153815.73,0,-1
106,WIRE,118.94,70,0.0,0.0,98,214423.75,214542.68,0,-1
107,DEPOSIT,144.8,51,16379.4,16234.6,89,107395.16,107539.96,0,-1
107,DEPOSIT,192.3,81,141577.78,141385.46,89,107539.96,107732.27,0,-1
107,CHECK,341.3,58,9619.07,9277.76,2,30834.18,31175.5,0,-1
107,DEPOSIT,216.08,52,83983.42,83767.33,77,119824.76,120040.85,0,-1
107,DEPOSIT,180.32,50,3063.57,2883.25,23,540.96,721.28,0,-1
107,WIRE,119.11,46,0.0,0.0,11,25637.86,25756.97,0,-1
107,DEPOSIT,29806.63,28,0.0,0.0,62,80700.69,110507.32,0,-1
107,CHECK,465.04,44,43379.82,42914.78,88,145022.04,145487.09,0,-1
107,DEPOSIT,247.72,48,10.35,0.0,99,201907.7,202155.42,0,-1
107,WIRE,373.51,42,118.94,0.0,77,120040.85,120414.37,0,-1
107,CREDIT,100.11,40,36261.45,36161.34,82,35462.89,35563.0,0,-1
107,CREDIT,110.91,56,48072.34,47961.44,22,7816.3,7927.21,0,-1
107,DEPOSIT,156.75,47,0.0,0.0,77,120414.37,120571.12,0,-1
107,DEPOSIT,179.33,96,33884.81,33705.48,99,202155.42,202334.75,0,-1
107,CREDIT,77075.57,32,355.79,0.0,27,92.22,77167.79,0,-1
107,DEPOSIT,149.36,41,54.57,0.0,99,202334.75,202484.1,0,-1
107,CREDIT,309.48,59,0.0,0.0,89,107732.27,108041.76,0,-1
107,DEPOSIT,583.39,95,56910.98,56327.59,66,78310.53,78893.92,0,-1
107,CHECK,248.77,43,6314.26,6065.48,33,248.77,497.55,0,-1
107,DEPOSIT,332.04,93,119260.52,118928.47,34,519.72,851.77,0,-1
107,DEPOSIT,181.16,86,84438.6,84257.45,99,202484.1,202665.26,0,-1
107,CHECK,574.09,45,470.29,0.0,78,38788.99,39363.08,0,-1
107,CREDIT,90.02,15,15372.69,15282.67,22,7927.21,8017.23,0,-1
107,CREDIT,90.02,15,15282.67,15192.65,24,118.66,208.69,0,-1
107,CREDIT,90.02,15,15192.65,15102.63,47,0.0,90.02,0,-1
107,CREDIT,90.02,15,15102.63,15012.61,64,78594.17,78684.2,0,-1
107,CREDIT,90.02,15,15012.61,14922.59,32,0.0,90.02,0,-1
107,DEPOSIT,586.57,55,61463.21,60876.64,0,57671.65,58258.21,0,-1
107,CHECK,264.01,53,83389.95,83125.94,22,8017.23,8281.24,0,-1
107,CHECK,331.32,73,1278.43,947.1,22,8281.24,8612.57,0,-1
107,CREDIT,331.32,73,947.1,615.78,88,145487.09,145818.42,0,-1
107,CREDIT,331.32,73,615.78,284.45,24,208.69,540.02,0,-1
107,WIRE,331.32,73,284.45,0.0,79,17353.11,17684.44,0,-1
107,DEPOSIT,331.32,73,0.0,0.0,46,0.0,331.32,0,-1
107,DEPOSIT,331.32,73,0.0,0.0,15,14922.59,15253.92,0,-1
107,CREDIT,331.32,73,0.0,0.0,90,171055.89,171387.23,0,-1
107,WIRE,331.32,73,0.0,0.0,93,118928.47,119259.8,0,-1
107,CHECK,331.32,73,0.0,0.0,85,78923.71,79255.03,0,-1
107,CHECK,331.32,73,0.0,0.0,98,214542.68,214874.01,0,-1
107,CHECK,155.13,57,160.0,4.86,66,78893.92,79049.05,0,-1
107,CHECK,322.54,72,748.11,425.57,55,60876.64,61199.19,0,-1
107,CHECK,322.54,72,425.57,103.02,99,202665.26,202987.82,0,-1
107,CREDIT,322.54,72,103.02,0.0,39,118.94,441.48,0,-1
107,CHECK,322.54,72,0.0,0.0,90,171387.23,171709.78,0,-1
107,CREDIT,322.54,72,0.0,0.0,80,42460.21,42782.76,0,-1
107,CHECK,322.54,72,0.0,0.0,92,211451.28,211773.82,0,-1
107,CREDIT,322.54,72,0.0,0.0,50,2883.25,3205.8,0,-1
107,CHECK,322.54,72,0.0,0.0,73,0.0,322.54,0,-1
107,CHECK,322.54,72,0.0,0.0,62,110507.32,110829.87,0,-1
107,DEPOSIT,322.54,72,0.0,0.0,86,84257.45,84580.0,0,-1
107,WIRE,79.16,9,7904.92,7825.75,77,120571.12,120650.29,0,-1
107,DEPOSIT,79.16,9,7825.75,7746.58,23,721.28,800.45,0,-1
107,DEPOSIT,79.16,9,7746.58,7667.41,38,237.5,316.67,0,-1
107,CHECK,79.16,9,7667.41,7588.24,70,0.0,79.16,0,-1
107,DEPOSIT,455.13,85,79255.03,78799.91,11,25756.97,26212.1,0,-1
107,CHECK,77241.32,33,497.55,0.0,43,6065.48,83306.81,0,-1
107,CREDIT,501.58,54,2972.22,2470.63,55,61199.19,61700.78,0,-1
107,CREDIT,393.51,49,50349.26,49955.75,1,39960.15,40353.66,0,-1
108,DEPOSIT,119.11,46,331.32,212.21,11,26212.1,26331.21,0,-1
108,CREDIT,194.97,90,171709.78,171514.79,79,17684.44,17879.42,0,-1
108,DEPOSIT,501.58,54,2470.63,1969.04,55,61700.78,62202.37,0,-1
108,CREDIT,247.72,48,0.0,0.0,99,202987.82,203235.54,0,-1
108,CREDIT,90114.88,33,0.0,0.0,66,79049.05,169163.93,0,-1
108,CREDIT,373.51,42,0.0,0.0,77,120650.29,121023.82,0,-1
108,DEPOSIT,574.09,45,0.0,0.0,78,39363.08,39937.17,0,-1
108,CHECK,70.23,13,0.0,0.0,77,121023.82,121094.04,0,-1
108,CHECK,70.23,13,0.0,0.0,34,851.77,922.01,0,-1
108,CHECK,70.23,13,0.0,0.0,26,47859.01,47929.24,0,-1
108,WIRE,70.23,13,0.0,0.0,95,56327.59,56397.83,0,-1
108,CHECK,70.23,13,0.0,0.0,97,153815.73,153885.96,0,-1
108,DEPOSIT,264.01,53,83125.94,82861.93,22,8612.57,8876.58,0,-1
108,CHECK,465.04,44,42914.78,42449.75,88,145818.42,146283.45,0,-1
108,CREDIT,278.26,83,98510.33,98232.07,88,146283.45,146561.71,0,-1
108,CHECK,393.51,49,49955.75,49562.24,1,40353.66,40747.17,0,-1
108,DEPOSIT,455.13,85,78799.91,78344.78,11,26331.21,26786.34,0,-1
108,DEPOSIT,156.75,47,90.02,0.0,77,121094.04,121250.79,0,-1
108,DEPOSIT,417.95,75,10433.97,10016.01,11,26786.34,27204.3,0,-1
108,CHECK,417.95,75,10016.01,9598.05,78,39937.17,40355.13,0,-1
108,CHECK,417.95,75,9598.05,9180.09,25,0.0,417.95,0,-1
108,CREDIT,417.95,75,9180.09,8762.13,73,322.54,740.51,0,-1
108,DEPOSIT,417.95,75,8762.13,8344.17,96,33705.48,34123.44,0,-1
108,CHECK,417.95,75,8344.17,7926.21,98,214874.01,215291.98,0,-1
108,CHECK,417.95,75,7926.21,7508.25,65,49711.23,50129.19,0,-1
108,CHECK,495.3,74,65951.63,65456.32,88,146561.71,147057.03,0,-1
108,CREDIT,495.3,74,65456.32,64961.01,66,169163.93,169659.25,0,-1
108,CHECK,495.3,74,64961.01,64465.69,89,108041.76,108537.07,0,-1
108,DEPOSIT,495.3,74,64465.69,63970.39,48,0.0,495.3,0,-1
108,CHECK,495.3,74,63970.39,63475.08,81,141385.46,141880.78,0,-1
108,CREDIT,495.3,74,63475.08,62979.76,60,53345.57,53840.88,0,-1
108,WIRE,495.3,74,62979.76,62484.46,41,0.0,495.3,0,-1
108,CREDIT,495.3,74,62484.46,61989.15,75,7508.25,8003.56,0,-1
108,DEPOSIT,495.3,74,61989.15,61493.83,20,0.0,495.3,0,-1
108,DEPOSIT,495.3,74,61493.83,60998.53,87,13592.02,14087.33,0,-1
108,DEPOSIT,180.32,50,3205.8,3025.48,23,800.45,980.77,0,-1
108,DEPOSIT,586.57,55,62202.37,61615.8,0,58258.21,58844.78,0,-1
108,WIRE,248.77,43,83306.81,83058.03,33,0.0,248.77,0,-1
108,CHECK,155.13,57,4.86,0.0,66,169659.25,169814.37,0,-1
108,DEPOSIT,144.8,51,16234.6,16089.8,89,108537.07,108681.87,0,-1
108,CHECK,309.48,59,0.0,0.0,89,108681.87,108991.36,0,-1
108,CREDIT,341.3,58,9277.76,8936.45,2,31175.5,31516.81,0,-1
108,WIRE,77376.89,32,90.02,0.0,28,0.0,77376.89,0,-1
108,DEPOSIT,149.36,41,495.3,345.95,99,203235.54,203384.9,0,-1
108,CHECK,100.11,40,36161.34,36061.23,82,35563.0,35663.1,0,-1
108,CREDIT,110.91,56,47961.44,47850.53,22,8876.58,8987.49,0,-1
108,DEPOSIT,184.94,87,14087.33,13902.37,89,108991.36,109176.31,0,-1
108,CREDIT,189.82,80,42782.76,42592.94,77,121250.79,121440.61,0,-1
108,CHECK,25889.03,31,0.0,0.0,58,8936.45,34825.48,0,-1
108,CHECK,216.08,52,83767.33,83551.24,77,121440.61,121656.71,0,-1
109,CHECK,90.51,18,24169.42,24078.91,99,203384.9,203475.4,0,-1
109,CHECK,90.51,18,24078.91,23988.4,46,212.21,302.72,0,-1
109,DEPOSIT,90.51,18,23988.4,23897.89,91,58863.92,58954.43,0,-1
109,DEPOSIT,90.51,18,23897.89,23807.38,96,34123.44,34213.95,0,-1
109,CHECK,79869.12,38,316.67,0.0,96,34213.95,114083.07,0,-1
109,CHECK,187.67,77,121656.71,121469.03,34,922.01,1109.69,0,-1
109,CREDIT,187.67,77,121469.03,121281.35,68,40179.71,40367.39,0,-1
109,CHECK,187.67,77,121281.35,121093.67,47,0.0,187.67,0,-1
109,CHECK,187.67,77,121093.67,120905.99,29,81986.42,82174.1,0,-1
109,CHECK,187.67,77,120905.99,120718.31,82,35663.1,35850.79,0,-1
109,DEPOSIT,187.67,77,120718.31,120530.63,72,0.0,187.67,0,-1
109,DEPOSIT,187.67,77,120530.63,120342.95,95,56397.83,56585.51,0,-1
109,CHECK,187.67,77,120342.95,120155.27,96,114083.07,114270.75,0,-1
109,DEPOSIT,187.67,77,120155.27,119967.59,52,83551.24,83738.92,0,-1
109,WIRE,187.67,77,119967.59,119779.9,42,0.0,187.67,0,-1
109,WIRE,187.67,77,119779.9,119592.22,65,50129.19,50316.87,0,-1
109,CREDIT,175.75,76,392.76,217.0,44,42449.75,42625.5,0,-1
109,CHECK,175.75,76,217.0,41.25,69,4619.02,4794.78,0,-1
109,CHECK,175.75,76,41.25,0.0,80,42592.94,42768.7,0,-1
109,CREDIT,175.75,76,0.0,0.0,72,187.67,363.44,0,-1
109,CHECK,175.75,76,0.0,0.0,61,37853.5,38029.26,0,-1
109,CHECK,175.75,76,0.0,0.0,95,56585.51,56761.26,0,-1
109,CHECK,175.75,76,0.0,0.0,51,16089.8,16265.56,0,-1
109,DEPOSIT,175.75,76,0.0,0.0,63,55075.03,55250.79,0,-1
109,CHECK,175.75,76,0.0,0.0,74,60998.53,61174.28,0,-1
109,CHECK,175.75,76,0.0,0.0,32,0.0,175.75,0,-1
109,WIRE,156.75,47,187.67,30.92,77,119592.22,119748.97,0,-1
109,DEPOSIT,247.72,48,495.3,247.58,99,203475.4,203723.12,0,-1
109,DEPOSIT,181.16,86,84580.0,84398.84,99,203723.12,203904.29,0,-1
109,CREDIT,92.22,0,58844.78,58752.57,55,61615.8,61708.02,0,-1
109,CHECK,92.22,0,58752.57,58660.35,27,77167.79,77260.01,0,-1
109,CHECK,81215.93,36,0.0,0.0,92,211773.82,292989.78,0,-1
109,CREDIT,110.91,56,47850.53,47739.62,22,8987.49,9098.4,0,-1
109,DEPOSIT,149.36,41,345.95,196.58,99,203904.29,204053.65,0,-1
109,CREDIT,194.97,90,171514.79,171319.81,79,17879.42,18074.4,0,-1
109,CREDIT,264.01,53,82861.93,82597.92,22,9098.4,9362.41,0,-1
109,DEPOSIT,586.57,55,61708.02,61121.45,0,58660.35,59246.92,0,-1
109,CHECK,112098.95,21,384.67,0.0,40,36061.23,148160.18,0,-1
109,CHECK,119.11,46,302.72,183.61,11,27204.3,27323.41,0,-1
109,DEPOSIT,309.48,59,0.0,0.0,89,109176.31,109485.8,0,-1
109,CREDIT,100.11,40,148160.18,148060.07,82,35850.79,35950.9,0,-1
109,CHECK,155.13,57,0.0,0.0,66,169814.37,169969.5,0,-1
109,CREDIT,373.51,42,187.67,0.0,77,119748.97,120122.5,0,-1
109,DEPOSIT,180.32,50,3025.48,2845.16,23,980.77,1161.09,0,-1
109,CREDIT,144.8,51,16265.56,16120.76,89,109485.8,109630.6,0,-1
109,DEPOSIT,77462.07,32,175.75,0.0,83,98232.07,175694.14,0,-1
109,CHECK,465.04,44,42625.5,42160.46,88,147057.03,147522.06,0,-1
109,DEPOSIT,393.51,49,49562.24,49168.73,1,40747.17,41140.67,0,-1
109,DEPOSIT,104.73,14,47456.01,47351.28,55,61121.45,61226.18,0,-1
109,CHECK,104.73,14,47351.28,47246.55,48,247.58,352.32,0,-1
109,CHECK,104.73,14,47246.55,47141.81,16,2989.04,3093.78,0,-1
109,CHECK,104.73,14,47141.81,47037.08,30,298.65,403.39,0,-1
109,CHECK,104.73,14,47037.08,46932.34,20,495.3,600.04,0,-1
109,WIRE,248.77,43,83058.03,82809.25,33,248.77,497.55,0,-1
109,CREDIT,501.58,54,1969.04,1467.45,55,61226.18,61727.77,0,-1
109,DEPOSIT,216.08,52,83738.92,83522.83,77,120122.5,120338.59,0,-1
109,DEPOSIT,341.3,58,34825.48,34484.17,2,31516.81,31858.11,0,-1
109,DEPOSIT,574.09,45,0.0,0.0,78,40355.13,40929.22,0,-1
110,DEPOSIT,368.48,79,18074.4,17705.91,44,42160.46,42528.95,0,-1
110,CREDIT,368.48,79,17705.91,17337.42,88,147522.06,147890.56,0,-1
110,CHECK,368.48,79,17337.42,16968.93,36,0.0,368.48,0,-1
110,DEPOSIT,368.48,79,16968.93,16600.44,28,77376.89,77745.39,0,-1
110,CREDIT,368.48,79,16600.44,16231.95,17,9374.5,9742.99,0,-1
110,CHECK,368.48,79,16231.95,15863.46,91,58954.43,59322.92,0,-1
110,CHECK,368.48,79,15863.46,15494.97,92,292989.78,293358.25,0,-1
110,DEPOSIT,368.48,79,15494.97,15126.48,82,35950.9,36319.39,0,-1
110,CHECK,368.48,79,15126.48,14757.99,74,61174.28,61542.78,0,-1
110,CHECK,368.48,79,14757.99,14389.5,96,114270.75,114639.25,0,-1
110,CHECK,368.48,79,14389.5,14021.01,75,8003.56,8372.05,0,-1
110,CHECK,368.48,79,14021.01,13652.52,86,84398.84,84767.32,0,-1
110,CHECK,393.51,49,49168.73,48775.22,1,41140.67,41534.19,0,-1
110,DEPOSIT,341.3,58,34484.17,34142.86,2,31858.11,32199.42,0,-1
110,CREDIT,373.51,42,0.0,0.0,77,120338.59,120712.1,0,-1
110,CREDIT,465.04,44,42528.95,42063.91,88,147890.56,148355.59,0,-1
110,CHECK,90.51,18,23807.38,23716.87,99,204053.65,204144.15,0,-1
110,CHECK,90.51,18,23716.87,23626.36,46,183.61,274.13,0,-1
110,DEPOSIT,90.51,18,23626.36,23535.85,91,59322.92,59413.43,0,-1
110,DEPOSIT,90.51,18,23535.85,23445.34,96,114639.25,114729.75,0,-1
110,CHECK,155.13,57,0.0,0.0,66,169969.5,170124.64,0,-1
110,CREDIT,309.48,59,0.0,0.0,89,109630.6,109940.09,0,-1
110,DEPOSIT,100.11,40,148060.07,147959.96,82,36319.39,36419.5,0,-1
110,CHECK,248.77,43,82809.25,82560.46,33,497.55,746.33,0,-1
110,CREDIT,501.58,54,1467.45,965.86,55,61727.77,62229.36,0,-1
110,DEPOSIT,264.01,53,82597.92,82333.91,22,9362.41,9626.42,0,-1
110,CHECK,247.72,48,352.32,104.6,99,204144.15,204391.87,0,-1
110,CHECK,586.57,55,62229.36,61642.79,0,59246.92,59833.49,0,-1
110,CREDIT,157.97,91,59413.43,59255.46,99,204391.87,204549.85,0,-1
110,CREDIT,38.19,16,3093.78,3055.58,44,42063.91,42102.11,0,-1
110,WIRE,38.19,16,3055.58,3017.39,50,2845.16,2883.36,0,-1
110,CHECK,38.19,16,3017.39,2979.19,61,38029.26,38067.45,0,-1
110,CHECK,38.19,16,2979.19,2941.0,83,175694.14,175732.34,0,-1
110,CREDIT,38.19,16,2941.0,2902.81,98,215291.98,215330.17,0,-1
110,CREDIT,290.1,92,293358.25,293068.15,99,204549.85,204839.96,0,-1
110,CREDIT,574.09,45,0.0,0.0,78,40929.22,41503.31,0,-1
110,CREDIT,119.11,46,274.13,155.01,11,27323.41,27442.52,0,-1
110,CREDIT,110.91,56,47739.62,47628.71,22,9626.42,9737.33,0,-1
110,DEPOSIT,156.75,47,30.92,0.0,77,120712.1,120868.85,0,-1
110,DEPOSIT,599.25,94,91805.59,91206.34,99,204839.96,205439.21,0,-1
110,CREDIT,384.67,78,41503.31,41118.63,77,120868.85,121253.53,0,-1
110,DEPOSIT,384.67,78,41118.63,40733.95,45,0.0,384.67,0,-1
110,CHECK,384.67,78,40733.95,40349.27,14,46932.34,47317.02,0,-1
110,CHECK,384.67,78,40349.27,39964.59,80,42768.7,43153.38,0,-1
110,CREDIT,384.67,78,39964.59,39579.91,92,293068.15,293452.81,0,-1
110,WIRE,384.67,78,39579.91,39195.23,83,175732.34,176117.01,0,-1
110,CHECK,384.67,78,39195.23,38810.55,72,363.44,748.11,0,-1
110,DEPOSIT,384.67,78,38810.55,38425.87,62,110829.87,111214.55,0,-1
110,CREDIT,384.67,78,38425.87,38041.19,21,0.0,384.67,0,-1
110,CHECK,216.08,52,83522.83,83306.74,77,121253.53,121469.63,0,-1
110,DEPOSIT,149.36,41,196.58,47.22,99,205439.21,205588.57,0,-1
110,DEPOSIT,144.8,51,16120.76,15975.96,89,109940.09,110084.89,0,-1
110,DEPOSIT,134289.92,37,17252.64,0.0,87,13902.37,148192.29,0,-1
110,DEPOSIT,180.32,50,2883.36,2703.04,23,1161.09,1341.41,0,-1
111,DEPOSIT,94.7,2,32199.42,32104.72,58,34142.86,34237.57,0,-1
111,DEPOSIT,94.7,2,32104.72,32010.02,50,2703.04,2797.74,0,-1
111,CREDIT,94.7,2,32010.02,31915.32,86,84767.32,84862.03,0,-1
111,DEPOSIT,599.25,94,91206.34,90607.09,99,205588.57,206187.82,0,-1
111,CREDIT,248.77,43,82560.46,82311.68,33,746.33,995.11,0,-1
111,CHECK,216.08,52,83306.74,83090.65,77,121469.63,121685.71,0,-1
111,CHECK,574.09,45,384.67,0.0,78,38041.19,38615.28,0,-1
111,DEPOSIT,80596.38,36,368.48,0.0,73,740.51,81336.89,0,-1
111,CHECK,501.58,54,965.86,464.27,55,61642.79,62144.38,0,-1
111,CHECK,110.91,56,47628.71,47517.8,22,9737.33,9848.24,0,-1
111,CHECK,393.51,49,48775.22,48381.71,1,41534.19,41927.69,0,-1
111,WIRE,341.3,58,34237.57,33896.26,2,31915.32,32256.62,0,-1
111,CHECK,144.8,51,15975.96,15831.16,89,110084.89,110229.69,0,-1
111,DEPOSIT,149.36,41,47.22,0.0,99,206187.82,206337.18,0,-1
111,DEPOSIT,83.92,3,159.63,75.7,47,0.0,83.92,0,-1
111,CREDIT,83.92,3,75.7,0.0,73,81336.89,81420.82,0,-1
111,CHECK,83.92,3,0.0,0.0,87,148192.29,148276.23,0,-1
111,CREDIT,154.02,61,38067.45,37913.42,67,3310.34,3464.37,0,-1
111,CHECK,154.02,61,37913.42,37759.39,79,13652.52,13806.55,0,-1
111,CHECK,154.02,61,37759.39,37605.36,4,308.05,462.08,0,-1
